Linha,Processo,Nome_Proponente,Instituicao,Nota_Final,Comite,Area_Conhecimento,Parecer_Comite,Resultado_Final,Valor_Aprovado
2,440888/2026-3,SAMUEL XAVIER DE SOUZA Universidade Federal do Rio Grande do Norte,,"8,30",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,440586/2026-7,ANDREA GOMES CAMPOS Universidade Federal de Ouro Preto,,"8,90",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,441104/2026-6,RENATO PORTUGAL Laboratório Nacional de Computação Científica,,"8,10",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 12.000,00"
2,440699/2026-6,DIANNE SCHERLY VARELA DE MEDEIROS Universidade Federal Fluminense,,"9,00",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 25.000,00"
2,440266/2026-2,GEORGE MARCONI DE ARAUJO LIMA Universidade Federal da Bahia,,"9,40",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 25.000,00"
2,441261/2026-4,ANDRE PIMENTA FREIRE Universidade Federal de Lavras,,"9,20",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 40.000,00"
2,441124/2026-7,LEOBINO NASCIMENTO SAMPAIO Universidade Federal da Bahia,,"9,90",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 25.000,00"
2,440839/2026-2,WEVERTON LUIS DA COSTA CORDEIRO Universidade Federal do Rio Grande do Sul,,"10,00",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 95.000,00"
2,440146/2026-7,JUSSARA MARQUES DE ALMEIDA GONCALVES Universidade Federal de Minas Gerais,,"8,40",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,441196/2026-8,ANA PAULA DA SILVA Universidade Federal Fluminense,,"8,94",CS,Antropologia,Recomendada,Aprovada,"R$ 20.000,00"
2,440355/2026-5,JULIANA CESARIO ALVIM GOMES Universidade do Estado do Rio de Janeiro,,"9,29",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440729/2026-2,SIDNEI MACHADO Universidade Federal do Paraná,,"9,68",CS,Direito,Recomendada,Aprovada,"R$ 18.000,00"
2,440784/2026-3,MONIA CLARISSA HENNIG LEAL Universidade de Santa Cruz do Sul,,"9,83",CS,Direito,Recomendada,Aprovada,"R$ 15.000,00"
2,440232/2026-0,SIDNEY CESAR SILVA GUERRA Universidade Federal do Rio de Janeiro,,"9,67",CS,Direito,Recomendada,Aprovada,"R$ 18.000,00"
2,441006/2026-4,DANIELLE ANNE PAMPLONA Pontifícia Universidade Católica do Paraná,,"9,70",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440568/2026-9,MARIA CLAUDIA DA SILVA ANTUNES DE SOUZA Universidade do Vale do Itajaí,,"9,56",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440057/2026-4,LUANNA TOMAZ DE SOUZA Universidade Federal do Pará,,"9,04",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440332/2026-5,LUIS FELIPE MIGUEL Universidade de Brasília,,"9,56",CS,Ciência Política,Recomendada,Aprovada,"R$ 20.000,00"
2,441010/2026-1,GLAUCO PERES DA SILVA Universidade de São Paulo,,"9,83",CS,Ciência Política,Recomendada,Aprovada,"R$ 20.000,00"
2,460045/2025-3,JOSE GLEBSON VIEIRA Universidade Federal do Rio Grande do Norte,,"8,67",CS,Antropologia,Recomendada,Aprovada,"R$ 10.000,00"
2,440907/2026-8,RENATA MIRANDOLA BICHIR Associação Nacional de Pós-Graduação e Pesquisa em Ciências Sociais,,"9,56",CS,Sociologia,Recomendada,Aprovada,"R$ 55.000,00"
2,440840/2026-0,BRENO MARQUES BRINGEL Universidade do Estado do Rio de Janeiro,,"9,89",CS,Sociologia,Recomendada,Aprovada,"R$ 60.000,00"
2,440793/2026-2,GUSTAVO CESAR MACHADO CABRAL Universidade Federal do Ceará,,"9,60",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440303/2026-5,ADRIANA APARECIDA MARQUES Associação Brasileira de Estudos de Defesa,,"9,67",CS,Ciência Política,Recomendada,Aprovada,"R$ 20.000,00"
2,440619/2026-2,HORACIO ANTUNES DE SANT ANA JUNIOR Universidade Federal do Maranhão,,"7,22",CS,Sociologia,Recomendada,Aprovada,"R$ 10.000,00"
2,441256/2026-0,MARCO AURELIO SANTANA Universidade Federal do Rio de Janeiro,,"9,00",CS,Sociologia,Recomendada,Aprovada,"R$ 15.000,00"
2,440557/2026-7,SAYONARA DE AMORIM GONCALVES LEAL Universidade de Brasília,,"7,56",CS,Sociologia,Recomendada,Aprovada,"R$ 15.000,00"
2,441071/2026-0,BIANCA STELLA PINHEIRO DE FREIRE MEDEIROS Universidade de São Paulo,,"7,44",CS,Sociologia,Recomendada,Aprovada,"R$ 10.000,00"
2,440672/2026-0,FABIO MALLART MOREIRA Universidade Federal do Amazonas,,"9,11",CS,Sociologia,Recomendada,Aprovada,"R$ 15.000,00"
2,440609/2026-7,NILSON WEISHEIMER Universidade Federal do Recôncavo da Bahia,,"8,44",CS,Sociologia,Recomendada,Aprovada,"R$ 15.000,00"
2,460235/2025-7,ANDREA BROWNING GILL Associação Brasileira de Relações Internacionais,,"9,63",CS,Ciência Política,Recomendada,Aprovada,"R$ 20.000,00"
2,440360/2026-9,ROBERTO VILCHEZ YAMATO Pontifícia Universidade Católica do Rio de Janeiro,,"9,97",CS,Ciência Política,Recomendada,Aprovada,"R$ 20.000,00"
2,440802/2026-1,DIEGO SILVA MENEZES Associação Brasileira das Instituições de Pesquisa Tecnológica,,"9,39",CS,Ciência Política,Recomendada,Aprovada,"R$ 11.000,00"
2,440448/2026-3,JULIANE SANT ANA BENTO Universidade Federal do Rio Grande do Sul,,"9,00",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,440518/2026-1,VERA LUCIA SILVEIRA BOTTA FERRANTE Universidade de Araraquara,,"7,33",CS,Sociologia,Recomendada,Aprovada,"R$ 10.000,00"
2,440342/2026-0,LUIS FELIPE KOJIMA HIRANO Universidade Federal de Goiás,,"9,78",CS,Antropologia,Recomendada,Aprovada,"R$ 20.000,00"
2,440016/2026-6,NILSON ALMINO DE FREITAS Universidade Estadual Vale do Acaraú,,"8,74",CS,Antropologia,Recomendada,Aprovada,"R$ 10.000,00"
2,441119/2026-3,IZABELA MARIA TAMASO Universidade Federal de Goiás,,"8,78",CS,Antropologia,Recomendada,Aprovada,"R$ 15.000,00"
2,440244/2026-9,MARIA EUGENIA DOMINGUEZ Universidade Federal de Santa Catarina,,"8,61",CS,Antropologia,Recomendada,Aprovada,"R$ 10.000,00"
2,440689/2026-0,LUCIA EILBAUM Universidade Federal Fluminense,,"8,71",CS,Antropologia,Recomendada,Aprovada,"R$ 10.000,00"
2,440961/2026-2,ANGELA ARAUJO DA SILVEIRA ESPINDOLA Universidade Federal de Santa Maria,,"9,08",CS,Direito,Recomendada,Aprovada,"R$ 27.000,00"
2,441135/2026-9,JULIANA NEUENSCHWANDER MAGALHAES Universidade Federal do Rio de Janeiro,,"9,72",CS,Direito,Recomendada,Aprovada,"R$ 15.000,00"
2,440627/2026-5,ARKLEY MARQUES BANDEIRA Universidade Federal do Maranhão,,"9,33",CS,Arqueologia,Recomendada,Aprovada,"R$ 40.000,00"
2,460119/2025-7,RAFAEL GUEDES MILHEIRA Universidade Federal de Pelotas,,"9,00",CS,Arqueologia,Recomendada,Aprovada,"R$ 26.000,00"
2,440489/2026-1,JAMES VENTURINI Universidade Estadual Paulista Júlio de Mesquita Filho,,"9,22",DC,Divulgação Científica,Recomendada,Aprovada,"R$ 136.000,00"
2,440323/2026-6,KATIA CORREIA GORINI Universidade Federal do Rio de Janeiro,,"8,67",DC,Divulgação Científica,Recomendada,Aprovada,"R$ 138.000,00"
2,440289/2026-2,LIA PALETTA BENATTI Universidade Federal de Juiz de Fora,,"7,44",DI,Desenho Industrial,Recomendada,Aprovada,"R$ 17.000,00"
2,441089/2026-7,ROSINEI BATISTA RIBEIRO Centro Estadual de Educação Tecnológica Paula Souza,,"7,33",DI,Desenho Industrial,Recomendada,Aprovada,"R$ 7.000,00"
2,440910/2026-9,EDUARDO ARIEL DE SOUZA TEIXEIRA Centro de Estudos e Sistemas Avançados do Recife,,"7,78",DI,Desenho Industrial,Recomendada,Aprovada,"R$ 46.000,00"
2,440819/2026-1,JOSE PINHEIRO LOPES NETO Universidade Federal de Campina Grande,,"9,03",EA,Engenharia Agrícola,Recomendada,Aprovada,"R$ 25.000,00"
2,440060/2026-5,MANOEL VALNIR JUNIOR Instituto Federal do Ceará,,"9,11",EA,Engenharia Agrícola,Recomendada,Aprovada,"R$ 25.000,00"
2,441179/2026-6,SILVIO CARLOS RIBEIRO VIEIRA LIMA ABID-ASSOC.BRAS.DE IRRIGACAO E DRENAGEM,,"9,33",EA,Engenharia Agrícola,Recomendada,Aprovada,"R$ 30.000,00"
2,440255/2026-0,BERNARDO FONSECA TUTIKIAN Universidade do Vale do Rio dos Sinos,,"9,17",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 9.575,00"
2,440198/2026-7,ROMILDO DIAS TOLEDO FILHO Universidade Federal do Rio de Janeiro,,"9,44",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 17.275,00"
2,440137/2026-8,ENIO JOSE PAZINI FIGUEIREDO Universidade Federal de Goiás,,"8,94",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 9.275,00"
2,440075/2026-2,DANIEL VERAS RIBEIRO Universidade Federal da Bahia,,"8,72",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 8.275,00"
2,440592/2026-7,EDNA POSSAN Universidade Federal da Integração Latino-Americana,,"9,72",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 27.275,00"
2,440597/2026-9,ANTONIO EDUARDO BEZERRA CABRAL Universidade Federal do Ceará,,"9,11",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 12.275,00"
2,440426/2026-0,SAULO ROCHA FERREIRA Universidade Federal de Lavras,,"8,28",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 7.275,00"
2,440136/2026-1,SUZANA MOREIRA AVILA Universidade de Brasília,,"9,00",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 17.275,00"
2,460145/2025-8,ALESSANDRA NICODEMOS OLIVEIRA SILVA Universidade Federal do Rio de Janeiro,,"9,61",ED,Educação,Recomendada,Aprovada,"R$ 40.000,00"
2,441065/2026-0,URSULA ADELAIDE DE LELIS Universidade Estadual de Montes Claros,,"9,33",ED,Educação,Recomendada,Aprovada,"R$ 45.000,00"
2,440286/2026-3,CARINA ALEXANDRA RONDINI Universidade Estadual Paulista Júlio de Mesquita Filho,,"9,11",ED,Educação,Recomendada,Aprovada,"R$ 45.000,00"
2,440386/2026-8,DEBORA REGINA DE PAULA NUNES Universidade Federal do Rio Grande do Norte,,"9,17",ED,Educação,Recomendada,Aprovada,"R$ 55.000,00"
2,440171/2026-1,FERNANDA MALINOSKY COELHO DA ROSA Universidade Federal de Mato Grosso do Sul,,"9,22",ED,Educação,Recomendada,Aprovada,"R$ 55.000,00"
2,441296/2026-2,LUCIA GRACIA FERREIRA TRINDADE Universidade Estadual do Sudoeste da Bahia,,"9,00",ED,Educação,Recomendada,Aprovada,"R$ 45.000,00"
2,440803/2026-8,JOAO EDUARDO FERNANDES RAMOS Universidade de Brasília,,"9,89",ED,Educação,Recomendada,Aprovada,"R$ 45.000,00"
2,440694/2026-4,RONEI GUARESI Universidade Estadual do Sudoeste da Bahia,,"9,06",ED,Educação,Recomendada,Aprovada,"R$ 30.000,00"
2,440931/2026-6,DARIO FIORENTINI Universidade Estadual de Campinas,,"9,94",ED,Educação,Recomendada,Aprovada,"R$ 33.000,00"
2,440155/2026-6,GEORGIANA EURIDES DE CARVALHO MARQUES Instituto Federal do Maranhão,,"10,00",ED,Educação,Recomendada,Aprovada,"R$ 70.000,00"
2,460027/2025-5,BRUNO DOS SANTOS PASTORIZA Universidade Federal de Pelotas,,"10,00",ED,Educação,Recomendada,Aprovada,"R$ 70.000,00"
